width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,keypoint_15_x,keypoint_15_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,quality
81,65,60.9947,81.239235,125.28411,92.49782,146.78151,93.279335,171.05173,97.36275,121.95206,139.77731,144.29218,127.85355,139.43784,147.29637,121.904434,156.69336,94.83107,142.57237,73.67029,110.96968,141.1654,63.700176,98.5924,54.61091,79.5867,30.40405,90.303635,138.337,72.81615,133.33154,58.666077,119.12167,19.711090087890625,3.3320541,1.8018708367188445,21.160782,12.675587,28.807632,56.358772,14.15007,17.487488,0.7
55,36,64.925644,109.68583,131.63373,109.877945,126.11676,106.669685,164.42194,105.466064,126.84303,153.61209,154.6965,138.76855,134.91994,173.62737,105.86275,193.90002,74.07654,167.41966,62.910866,118.147255,114.46385,43.70987,68.39058,64.26187,57.745842,41.630207,71.28823,154.52188,48.479847,141.06908,39.613605,115.8764,7.4280242919921875,4.790695,0.031430867135811225,11.165672,-2.0147781,35.464836,53.885384,8.866241,22.808384,0.7
58,88,91.50569,113.74224,122.503685,112.48403,131.05019,105.43749,162.96182,108.61851,126.520134,144.26491,139.41728,148.74957,144.4063,164.51723,117.92597,162.28618,107.29339,155.61429,110.16133,136.49353,149.02052,78.40241,138.65799,51.468525,149.81532,48.084015,99.47393,162.91289,80.15591,166.75739,68.20549,143.1134,12.170272827148438,4.016449,0.6044418130961977,-2.8679428,18.65564,7.7713776,85.02501,11.950417,19.318024,0.7
123,99,96.12191,42.188965,169.0029,33.173058,188.29836,32.104614,208.57388,30.22922,176.56305,66.15546,193.37117,56.412186,194.9535,78.55961,176.64816,94.05206,148.3609,73.292755,139.81723,45.654545,179.61037,8.337985,142.27008,11.536388,129.98413,6.790607,158.81067,90.828896,135.10152,76.044815,123.45798,53.98623,15.530004501342773,7.56015,0.2129651012753031,8.543671,43.69532,20.500912,34.118156,11.643539,23.709152,0.7
128,82,59.299,48.080738,98.42263,42.27816,123.57999,38.25899,149.76277,40.142574,103.40734,91.27853,115.943665,82.71481,115.014595,117.393326,90.904755,135.03207,71.99808,105.76581,70.023445,71.25543,5.8377686,2.8055222,67.376305,10.300975,61.333668,4.558122,75.334946,118.92537,57.99241,104.37878,50.895298,77.098465,11.957332611083984,4.9847107,0.08237475599086208,1.9746323,10.724445,20.023094,60.954456,7.0971107,17.342537,0.7
144,120,77.67021,97.83142,145.40257,99.78211,159.94305,99.29527,175.67854,101.745316,142.91833,133.11653,160.50313,120.946304,169.04361,154.09517,143.48123,171.9724,114.21392,144.00423,101.83528,114.28411,151.66368,70.62319,132.38092,70.76639,109.20398,28.350716,115.198715,145.51071,91.185524,138.59882,73.49138,116.58128,4.400733947753906,2.4842377,0.13981191372726065,12.378639,24.16507,18.83242,43.517723,17.694145,24.013191,0.7
150,78,68.8186,93.98687,120.94888,91.96374,104.2167,91.84645,128.35368,93.6885,109.70982,129.66335,117.58863,133.58206,107.87265,149.90906,97.6279,154.86961,85.53152,128.7502,92.620926,96.51479,116.19659,48.883183,98.08819,46.637985,89.05322,21.09823,84.58892,134.67845,76.96483,129.61536,73.41185,117.43998,3.8651809692382812,11.239059,0.4073729016329528,-7.089409,23.802322,33.148552,49.87681,3.5529785,7.624092,0.7
134,90,23.082432,62.153378,100.84908,62.270603,78.75251,58.163986,105.79956,59.533665,92.18083,115.89738,120.425575,110.8099,106.14584,138.45929,77.06066,153.04951,51.223408,134.96472,52.62323,87.36645,7.3590693,3.1534324,19.385868,7.6920986,9.693863,3.9226186,59.311325,145.54042,29.944504,129.84848,23.78977,84.484924,6.726329803466797,8.668251,0.3543088281722815,-1.3998222,29.540798,28.53093,79.67435,6.1547337,29.366821,0.7
111,61,36.40341,86.183464,139.67456,89.648056,138.69272,87.015396,165.66478,94.12395,126.022484,158.20819,167.09476,137.55817,159.53304,195.09651,8.111288,4.847566,90.91465,177.95882,82.68951,87.686165,130.06882,59.3915,102.33892,46.023388,95.48179,9.833939,81.55882,164.07025,58.279705,142.16853,39.252583,101.73993,10.573143005371094,13.652077,0.6386326837439126,8.225143,46.286095,70.522026,41.662777,19.027122,23.279118,0.7
161,112,72.241066,68.158104,113.6852,69.89517,131.1583,65.734566,153.82806,70.12632,108.56038,122.19353,136.3096,113.922005,129.5099,154.4699,115.82957,169.09534,93.25807,150.39966,79.41503,109.67869,122.046,9.772869,88.850136,13.036159,80.28186,3.8297381,95.48754,155.20972,68.74985,174.69571,54.845932,145.30637,6.128822326660156,5.1248245,0.10718241029523679,13.84304,7.1739655,12.514839,96.64253,13.903915,26.737694,0.7
114,61,65.474495,84.11073,121.66285,89.46351,152.82893,88.54534,184.83463,92.51838,122.43132,150.41264,137.73679,121.73806,145.46307,168.75137,130.25027,199.05063,106.4704,164.99152,97.69884,109.361015,134.73662,17.554869,107.61115,21.192204,101.70331,7.7819185,106.271454,169.57121,90.19267,168.07025,80.60045,136.9148,9.325813293457031,0.76847076,0.23733128851908059,8.771561,32.224342,41.05163,88.16881,9.592224,16.078781,0.7
115,86,76.298775,57.107788,122.79238,62.080746,117.94039,58.321884,140.9008,56.86222,127.11203,112.33937,135.94218,103.81961,144.54736,124.818146,130.43535,132.00159,101.69461,104.361206,92.16948,66.22318,5.8704543,2.824441,2.8072507,2.421911,4.536715,2.0291555,101.75657,115.49505,78.94444,98.58567,70.30922,73.66933,6.975177764892578,4.3196487,1.5296465375564092,9.525131,15.870705,46.116188,63.801273,8.635223,22.812126,0.7
86,71,50.225163,102.116646,139.92935,90.80446,141.35538,93.06937,190.1603,83.52511,121.74109,136.87955,160.935,128.83807,130.19261,150.03381,103.599014,163.51683,91.98185,142.42206,88.37524,120.32708,142.45,58.541534,89.46354,61.52456,89.291885,40.790844,89.99473,142.726,75.709816,131.00005,68.720665,118.13924,20.8564453125,18.188263,0.5369943269376241,3.6066132,38.150074,16.552467,58.80252,6.989151,14.284912,0.7
108,81,60.724346,80.440575,132.54756,85.14921,133.39032,87.15954,128.84543,87.28801,119.67156,125.18779,150.53111,133.32022,134.77835,151.20175,122.06581,150.29788,101.62232,141.44907,98.65081,114.375824,100.40262,25.192314,2.0896044,3.547,5.899095,5.463613,110.99348,150.90874,69.647125,162.87326,60.48694,115.38952,9.137504577636719,12.875999,0.6673835099773457,2.9715118,37.926464,10.811966,110.82883,9.160187,41.34635,0.7
80,72,46.366093,76.91789,96.11206,71.45466,96.6693,73.72707,157.30135,64.04279,104.44742,129.31514,127.10506,120.93963,125.62785,146.45732,104.08685,158.2207,77.00103,144.09476,68.0768,112.98135,85.33352,27.529957,56.904976,30.07383,45.480328,9.75059,78.348564,150.90205,50.77939,144.3804,42.28665,113.13857,15.147514343261719,8.335358,1.022214344617272,8.9242325,21.710705,16.333786,82.907524,8.492737,27.569176,0.7
111,99,55.144886,82.16465,159.49303,80.0122,157.27547,77.10805,206.67352,77.580246,162.65799,112.0735,185.99585,109.84528,171.51501,140.37871,143.52531,150.19392,119.213165,133.98053,106.814,104.40057,137.40825,36.272858,96.44752,34.908787,95.66144,10.919071,121.717674,139.0458,87.810135,143.73965,70.32532,115.542336,7.488555908203125,3.1649628,0.2446579386236214,12.399162,51.669117,7.672928,69.49179,17.484818,33.90754,0.7
76,61,118.17938,97.56432,160.50882,91.15712,163.69994,95.90828,198.8005,94.4001,167.62642,142.76695,195.82306,121.02798,180.37325,149.89745,158.86664,172.86041,142.21764,140.13982,131.75731,112.517914,138.27737,60.170074,70.336235,48.242985,51.694897,10.697308,147.39049,150.84073,119.166145,157.35052,103.89085,136.86664,7.915382385253906,7.1175995,0.6622279514800209,10.460327,13.577927,30.249039,64.27493,15.275299,28.224342,0.7
79,56,53.59371,104.91272,118.982025,99.896194,4.1276064,4.0974426,132.39227,100.56167,124.04341,144.26556,145.00912,137.50146,132.12207,161.15092,111.799164,165.48846,84.37997,139.35263,82.42848,93.92392,116.02797,38.365486,68.433044,34.967915,53.315826,17.42408,100.65874,163.11511,60.536613,145.6375,52.6878,102.52623,146.53913116455078,5.061386,0.8226135358113509,1.9514847,28.83477,50.341644,58.956005,7.848812,40.122124,0.7
113,77,87.44006,64.26149,114.40682,64.98304,114.38861,64.82811,148.02939,61.60353,120.2325,111.89515,147.56377,102.49349,155.74246,141.52014,134.31264,162.23338,102.52092,132.60187,89.18545,87.239426,5.7615914,2.5351605,3.8513103,3.4897325,4.5069695,2.7877533,97.906456,127.8533,77.594864,116.007965,63.5261,88.402794,4.631019592285156,5.825676,0.09561612572722933,13.335472,1.7453842,24.655724,83.749695,14.068764,20.311592,0.7
143,114,59.137215,93.68322,122.23877,79.626114,148.8182,72.41497,167.02486,72.31022,123.74214,145.0424,136.78696,117.680695,141.99535,146.45668,115.07605,178.03145,90.431885,149.11662,97.98287,111.04148,151.40164,9.565044,108.779785,19.871714,106.98903,4.4976835,93.42,164.32904,81.84405,139.91747,81.865105,106.83434,28.584144592285156,1.5033722,0.9184041750532368,-7.5509872,38.845657,34.000923,91.16977,-0.021057129,11.575951,0.7
81,54,40.823616,65.890724,126.533005,67.252205,124.26251,68.13337,166.52164,58.555695,117.235085,140.50014,147.98943,115.13745,135.15337,163.36833,116.23927,179.30862,83.20365,129.65572,84.27601,72.58519,103.39923,10.1006155,64.530304,26.840004,50.87362,15.776961,82.02062,119.146225,49.25681,137.97427,44.634308,102.06218,12.804603576660156,9.29792,0.901939826530777,-1.0723572,43.452393,67.91495,45.745186,4.6225014,32.763813,0.7
101,75,80.79075,79.72321,115.07672,81.01251,125.68548,74.60838,136.0538,78.75814,115.09278,122.949585,138.47928,120.85823,129.22346,145.33243,109.92145,154.39224,92.304306,137.8127,77.838554,110.68195,115.58322,40.238823,81.47669,47.01011,68.63153,21.735582,99.30319,154.72711,66.92836,150.33424,54.104607,123.350044,7.8343658447265625,0.016059875,0.3160825049897582,14.465752,-2.9521942,12.267632,63.671844,12.823753,32.374832,0.7
72,46,36.936718,65.52357,90.37565,67.52878,100.25992,64.24817,115.56825,62.99233,94.73747,126.286964,116.076836,102.62808,117.591835,157.64333,97.53645,175.3292,72.43277,147.54874,61.3979,102.4004,3.1906955,1.7658744,2.7356782,2.6900024,3.684993,1.4546916,96.25932,182.79892,56.306362,167.28882,47.891613,107.483505,5.811847686767578,4.361824,0.19945882844327034,11.03487,24.461182,23.886566,99.710396,8.414749,39.95296,0.7
54,43,65.90419,79.61711,118.56501,81.502075,131.23248,80.64102,139.21573,80.61516,120.863525,119.572266,134.19835,113.53508,137.43411,147.59232,121.26668,164.55804,98.269,141.66205,90.545425,111.80403,116.1884,43.16939,91.089645,54.339344,68.08999,22.488878,95.3029,144.97098,84.10569,131.37132,76.15141,111.6246,1.953460693359375,2.2985153,0.1522213437245945,7.723572,24.641235,7.7682343,57.464687,7.954277,11.197212,0.7
134,105,66.07366,65.50246,131.98352,68.38185,125.92263,69.55671,171.72456,63.90313,137.37572,122.88842,165.34633,104.266205,161.1325,143.63954,133.88342,167.51373,102.38535,145.93771,89.63162,103.301895,86.053696,15.60894,14.941187,12.578952,22.34957,13.558293,103.78362,142.29326,69.14368,148.61438,58.089535,117.7843,8.532974243164062,5.3921967,0.22364814210818484,12.753731,23.55796,19.586525,90.722946,11.054142,34.639946,0.7
60,33,81.246826,73.811775,124.77721,80.08683,123.57953,82.344696,184.81725,80.4351,102.126595,151.11154,133.71684,143.36462,114.089676,178.55356,82.8079,190.05208,72.807976,135.71732,93.96157,85.99118,114.80802,53.161514,79.42193,38.6614,91.83416,10.008305,68.097275,150.14018,47.868515,127.21466,43.331764,101.121,10.715644836425781,22.650612,0.7149826731739828,-21.153595,12.714745,65.12036,47.32978,4.536751,20.22876,0.7
128,93,86.53617,82.13342,114.29543,75.309456,153.70148,72.33942,154.62035,69.92558,111.075745,142.53857,136.51195,119.96515,132.48024,165.2926,112.03432,183.82182,92.28143,148.18054,82.080215,100.55522,138.31772,37.15015,87.32774,53.937275,84.0749,39.709435,103.04687,179.3577,70.1183,157.75291,66.516396,113.56648,15.177879333496094,3.2196884,0.6299113336329789,10.201218,-4.4559555,41.983353,46.617947,3.6019058,32.928566,0.7
99,53,87.912125,83.90571,137.04208,89.19304,157.23964,83.700836,180.62808,85.72751,140.82251,147.8301,161.31024,126.49407,153.97397,177.18422,131.98347,207.09589,113.30923,169.55934,96.871544,117.8015,143.80412,27.155876,107.27915,38.65596,81.70065,10.701107,120.037,190.03954,82.54776,183.44304,70.46678,142.6571,7.314002990722656,3.780426,0.01940063579609952,16.437683,8.959419,30.028595,79.14554,12.080978,37.489243,0.7
70,53,85.3625,81.85518,131.33203,85.305786,155.19391,81.86953,163.24268,85.607086,130.73796,147.48708,154.21648,146.76349,156.78491,179.3896,134.06587,195.12521,101.86137,169.54285,93.178604,130.75066,147.87483,46.54322,105.37351,44.074993,96.66539,12.175301,113.304665,186.81567,85.97758,170.08575,70.881645,138.47818,7.188163757324219,0.59407043,0.3021698409628919,8.682762,7.816101,16.73642,86.67566,15.095932,27.327087,0.7
103,76,86.46914,94.95294,130.48244,89.57534,189.07733,94.26955,200.24922,91.82907,145.47934,142.32744,175.10603,143.41869,181.85468,181.84853,152.05255,194.94304,109.317505,173.95183,82.7623,133.40894,163.13358,61.853024,91.85951,54.959637,63.698154,27.396345,108.34473,175.91402,76.13355,169.03464,52.914692,144.43958,7.818077087402344,14.996902,0.03428250084836226,26.555206,-3.7068405,8.918503,78.449295,23.21886,32.211174,0.7
102,78,84.08778,92.90143,148.26743,103.0551,153.02962,103.345566,192.2438,102.720726,149.83136,149.38695,173.39201,143.23634,174.25964,173.05205,140.43547,189.07632,112.30596,169.65565,99.21025,136.46652,142.56668,54.487293,72.84497,50.42989,46.260117,41.438164,107.633385,160.63321,81.83488,162.26054,67.475975,143.8785,15.208549499511719,1.5639343,0.13661050490376647,13.095711,15.122467,12.920425,86.03664,14.358902,25.798508,0.7
57,50,31.948742,109.25399,94.23903,112.163795,100.3419,112.508354,132.77206,109.228424,95.17852,162.88531,122.34253,143.0795,123.82391,189.49301,101.16533,208.11842,71.56984,185.02634,57.553947,141.3133,98.17946,51.83264,60.02457,46.776283,52.1681,9.7912035,94.789734,208.18213,52.652832,199.41653,37.81137,150.86836,6.189735412597656,0.9394913,0.11183237132574408,14.015892,25.605206,21.572021,94.53701,14.841461,42.1369,0.7
67,43,79.74099,74.97501,152.69046,76.677666,11.577887,8.262836,180.74797,75.50732,142.28903,116.93879,161.63184,115.07553,158.01794,146.99849,137.98756,158.30656,110.989296,123.60632,113.186714,78.1539,150.54144,24.072552,131.7367,17.09198,122.320625,8.5872,113.27882,150.25363,79.87016,147.77637,67.72574,113.22016,101.18574905395508,10.401428,0.00018722008486704578,-2.1974182,33.445724,38.78489,61.06192,12.144424,33.408653,0.7
69,81,65.124,114.80669,129.21573,104.46543,143.39569,98.01836,183.49748,94.11772,121.91068,141.31389,165.5395,122.939285,153.73343,166.1032,97.17459,202.20607,57.517082,180.17964,45.481213,140.56006,126.49713,63.811142,2.0011513,7.073642,11.785933,62.805405,79.36747,199.02927,22.347683,191.72725,14.19784,152.56339,27.13603973388672,7.305046,0.4284402306586861,12.03587,-19.642788,0.75382996,133.48642,8.149843,57.019787,0.7
170,134,52.54365,72.89632,132.85379,78.88027,158.89139,76.6717,185.07379,86.05452,133.09888,110.24823,157.56822,121.70598,144.55383,148.95863,109.702194,163.86185,86.700714,154.03383,73.6025,124.8571,155.11118,51.14691,118.66369,47.87511,115.56897,28.623852,108.629745,165.48334,65.46553,169.2198,44.282024,138.54742,15.366775512695312,0.24508667,0.46374589819031686,13.098213,21.05885,-14.608871,76.981995,21.183506,43.164215,0.7
88,72,68.322136,77.33984,132.05164,76.86272,156.78862,68.374725,190.22122,66.64562,134.49695,133.29852,162.59494,102.48949,160.55212,152.02065,134.10135,189.85736,105.672195,157.90218,93.998505,107.826416,147.90253,14.243048,94.55105,26.909166,84.3121,6.744865,110.21086,164.31108,85.839615,144.74942,73.81616,116.604126,19.182212829589844,2.4453125,0.0012634914274270992,11.673691,25.676369,25.472107,80.91725,12.023453,24.371246,0.7
92,74,76.21623,92.181564,131.53613,100.987976,145.27977,99.701004,162.05304,104.42474,130.65106,150.81845,159.38202,142.17361,154.90552,181.35095,128.43881,200.54135,102.61091,178.36513,94.786,134.02951,137.04529,43.258705,70.78717,45.172466,53.207287,21.58719,98.99383,172.48004,72.72301,176.33383,62.120995,133.29977,14.284515380859375,0.8850708,0.0013309687873233056,7.8249054,18.56977,16.78894,88.85704,10.602013,26.27082,0.7
141,114,54.801136,107.107635,143.9495,108.022224,149.05093,101.11688,183.00116,105.93887,145.13843,148.33353,169.34236,137.86119,163.22066,172.78517,138.11523,188.75368,110.463425,165.86151,105.17589,127.183716,133.82703,69.03262,76.27816,65.83284,75.55263,22.239958,117.33,176.93143,89.024506,163.54572,74.25503,129.47697,8.859046936035156,1.1889343,0.016987831174460233,5.2875366,50.374752,21.14981,61.350876,14.769478,28.305496,0.7
75,45,100.71323,69.5244,133.07864,70.64423,145.61404,64.9229,168.57535,68.94625,127.59096,119.612335,152.37982,120.36776,140.45578,144.82416,123.784874,153.80571,106.05101,120.16398,106.282104,82.044876,129.90018,37.70858,112.31324,30.128372,120.04448,11.247763,103.17686,129.87155,94.22472,112.81773,94.137375,88.06594,7.173095703125,5.487686,0.4322126988833883,-0.23109436,5.568878,37.56746,51.916504,0.08734131,8.952141,0.7
154,106,79.36167,69.01693,146.21188,71.08815,160.6668,64.0689,186.42569,72.344574,144.95798,101.664566,165.76791,100.08952,157.71117,130.91151,131.73865,139.00714,110.77843,122.988594,109.830154,86.61632,147.69868,26.200436,113.36747,34.193253,101.03083,14.901579,117.89199,131.28491,99.11154,125.80012,89.46709,94.18082,10.346893310546875,1.2539062,0.22747999836613175,0.9482727,30.468483,15.048248,52.423065,9.644455,18.780449,0.7
124,60,85.93637,58.661194,120.956894,65.22117,121.93463,65.97266,164.78821,65.462006,123.14758,118.31924,142.58513,106.369026,141.21594,148.8318,123.39613,168.54033,108.10942,148.15564,98.8052,112.93047,130.41249,14.908654,109.63188,24.320435,103.13574,6.817406,115.295135,167.90898,95.51341,152.24179,88.446556,111.196304,10.336128234863281,2.190689,0.05817271042990879,9.304222,12.868828,5.3887634,88.61004,7.0668564,19.781723,0.7
173,108,68.224754,94.840935,109.0692,87.7702,127.8321,86.2134,143.87321,85.35388,110.91909,131.58806,128.28627,121.04644,139.9428,161.83258,113.79643,188.30296,88.90306,159.60483,79.751816,119.01773,100.74612,43.96597,71.059685,51.757076,62.692444,24.394682,92.32353,163.52945,72.73309,152.38278,60.187325,123.63849,12.592666625976562,1.8498917,0.2277064511942024,9.151245,11.527061,12.570328,67.26065,12.545769,19.590439,0.7
84,63,12.870653,68.06884,96.28095,70.64966,120.27136,64.87666,134.34258,66.1032,92.50279,126.656815,110.990585,113.97393,113.32674,144.8374,92.4906,170.97441,55.417667,133.798,40.260494,76.70118,94.464775,32.894226,42.984543,35.41405,30.618982,18.714592,61.1074,146.71503,30.957811,128.30812,20.087975,94.17496,7.7386322021484375,3.77816,0.2666400857821658,15.157173,27.389841,49.955635,41.28713,10.869837,30.149588,0.7
87,68,58.116924,89.21568,125.20977,98.58783,146.99062,95.71556,171.54314,99.574615,133.22792,144.80893,154.5262,143.8203,158.0028,185.11874,141.27148,200.89734,112.23974,180.29395,99.51912,131.88512,128.82587,55.812527,81.66565,52.314537,58.044453,18.5607,99.195984,162.62712,80.64712,164.66861,64.858986,136.78769,13.231201171875,8.01815,0.17208672524926039,12.720619,41.402195,12.923813,79.57058,15.788132,18.548866,0.7
71,52,40.158997,83.74829,96.31229,90.780045,102.18748,87.914986,122.29671,88.39984,93.453705,122.26133,114.40568,113.78108,118.54649,150.21709,98.53975,169.55322,77.63219,160.5133,63.45813,133.30762,87.22101,40.06012,2.8630173,7.5096025,46.218605,54.383392,9.573627,3.6088939,48.014606,172.20148,38.836575,148.44052,7.924995422363281,2.8585815,0.3354132438739006,14.174057,23.299133,-11.046288,125.79801,9.178032,-38.44098,0.7
